"customer","RECENCY","frequency","monetary","R_SCORE","F_SCORE","M_SCORE","SEGMENT"
"16152","230","1","1829.04","1","2","4","OTHER CUSTOMER"
"16153","11","5","1824.23","3","4","4","OTHER CUSTOMER"
"16156","-30","13","2994.62","5","5","5","GOOD CUSTOMER"
"16157","-23","4","644.24","4","4","3","OTHER CUSTOMER"
"16159","243","1","348.2","1","2","2","OTHER CUSTOMER"
"16160","26","4","1009.45","3","4","4","OTHER CUSTOMER"
"16161","-37","26","5311.08","5","5","5","GOOD CUSTOMER"
"16162","214","1","37.4","1","1","1","OTHER CUSTOMER"
"16163","187","3","441.6","1","3","2","OTHER CUSTOMER"
"16164","-21","4","802.53","4","4","3","OTHER CUSTOMER"
"16168","-28","28","3770.6","5","5","5","GOOD CUSTOMER"
"16169","-30","4","1822.97","5","4","4","GOOD CUSTOMER"
"16170","12","7","1880.42","3","5","4","OTHER CUSTOMER"
"16171","21","1","73.19999999999999","3","1","1","OTHER CUSTOMER"
"16172","57","5","1140.21","2","4","4","OTHER CUSTOMER"
"16173","-23","7","1406.57","4","5","4","GOOD CUSTOMER"
"16174","88","3","1009.55","2","3","4","OTHER CUSTOMER"
"16175","56","4","1037.59","2","4","4","OTHER CUSTOMER"
"16177","12","1","331.95","3","2","2","AVERAGE CUSTOMER"
"16178","100","1","197.9","2","1","1","OTHER CUSTOMER"
"16179","22","1","215.83","3","1","1","OTHER CUSTOMER"
"16180","62","10","10217.48","2","5","5","OTHER CUSTOMER"
"16181","35","1","305.54","2","1","2","OTHER CUSTOMER"
"16182","34","4","6617.65","2","4","5","OTHER CUSTOMER"
"16183","29","1","338.71000000000004","3","2","2","AVERAGE CUSTOMER"
"16184","26","7","1155.54","3","5","4","OTHER CUSTOMER"
"16185","-22","2","529.41","4","3","3","OTHER CUSTOMER"
"16186","-16","13","3991.94","4","5","5","GOOD CUSTOMER"
"16187","-7","17","6841.24","4","5","5","GOOD CUSTOMER"
"16188","6","4","981.86","3","4","4","OTHER CUSTOMER"
"16189","-23","2","215.48","4","2","1","OTHER CUSTOMER"
"16190","2","1","215.07999999999998","3","1","1","OTHER CUSTOMER"
"16191","-36","25","4913.32","5","5","5","GOOD CUSTOMER"
"16193","198","1","314.45","1","1","2","OTHER CUSTOMER"
"16198","37","1","400.681","2","2","2","AVERAGE CUSTOMER"
"16200","-34","2","1068.8700000000001","5","3","4","OTHER CUSTOMER"
"16201","-35","5","1821.52","5","4","4","GOOD CUSTOMER"
"16202","322","1","365.27","1","2","2","OTHER CUSTOMER"
"16203","20","5","589.15","3","4","3","OTHER CUSTOMER"
"16204","-15","1","384.18","4","2","2","OTHER CUSTOMER"
"16205","-8","4","757.63","4","4","3","OTHER CUSTOMER"
"16206","16","4","537.06","3","4","3","OTHER CUSTOMER"
"16207","-13","1","394.38","4","2","2","OTHER CUSTOMER"
"16208","6","2","664.26","3","3","3","AVERAGE CUSTOMER"
"16209","50","5","2262.62","2","4","5","OTHER CUSTOMER"
"16210","-37","18","21086.3","5","5","5","GOOD CUSTOMER"
"16211","43","2","542.77","2","3","3","AVERAGE CUSTOMER"
"16212","-19","3","681.1899999999999","4","3","3","OTHER CUSTOMER"
"16213","40","1","159","2","1","1","OTHER CUSTOMER"
"16214","132","3","1062.75","2","3","4","OTHER CUSTOMER"
"16215","42","1","242.35","2","1","2","OTHER CUSTOMER"
"16216","229","1","914.93","1","2","4","OTHER CUSTOMER"
"16217","197","4","259.39","1","4","2","OTHER CUSTOMER"
"16218","-9","8","3054.87","4","5","5","GOOD CUSTOMER"
"16221","-2","3","860.86","3","3","3","AVERAGE CUSTOMER"
"16222","280","1","773.55","1","2","3","OTHER CUSTOMER"
"16224","19","4","1295.3","3","4","4","OTHER CUSTOMER"
"16225","6","5","1096.32","3","4","4","OTHER CUSTOMER"
"16226","165","3","255.12","1","3","2","OTHER CUSTOMER"
"16227","181","2","308.32","1","2","2","OTHER CUSTOMER"
"16229","49","2","1010.6","2","3","4","OTHER CUSTOMER"
"16230","151","2","542.03","1","3","3","OTHER CUSTOMER"
"16232","-6","5","983.23","3","4","4","OTHER CUSTOMER"
"16233","33","5","422.13","2","4","2","OTHER CUSTOMER"
"16235","2","6","858.41","3","4","3","OTHER CUSTOMER"
"16236","40","1","432.2","2","2","2","AVERAGE CUSTOMER"
"16239","18","3","372.9","3","3","2","AVERAGE CUSTOMER"
"16240","-30","5","3693.81","5","4","5","GOOD CUSTOMER"
"16241","-29","13","2590.31","5","5","5","GOOD CUSTOMER"
"16242","-30","8","3574.91","5","5","5","GOOD CUSTOMER"
"16243","-5","2","409.1","3","2","2","AVERAGE CUSTOMER"
"16244","173","2","1522.75","1","3","4","OTHER CUSTOMER"
"16245","-15","5","1352.36","4","4","4","GOOD CUSTOMER"
"16247","132","1","114.56","2","1","1","OTHER CUSTOMER"
"16248","23","1","152.94","3","1","1","OTHER CUSTOMER"
"16249","14","5","1800.07","3","4","4","OTHER CUSTOMER"
"16250","223","2","389.44","1","2","2","OTHER CUSTOMER"
"16252","328","1","-295.09","1","1","1","OTHER CUSTOMER"
"16253","-7","3","3665.62","4","3","5","OTHER CUSTOMER"
"16255","-22","10","2609.3","4","5","5","GOOD CUSTOMER"
"16256","219","2","732.63","1","3","3","OTHER CUSTOMER"
"16257","138","1","46.95","2","1","1","OTHER CUSTOMER"
"16258","7","5","5203.51","3","4","5","OTHER CUSTOMER"
"16260","12","1","1035.45","3","2","4","OTHER CUSTOMER"
"16261","-21","4","728.54","4","4","3","OTHER CUSTOMER"
"16262","322","1","-31.65","1","1","1","OTHER CUSTOMER"
"16265","-29","11","5423.15","5","5","5","GOOD CUSTOMER"
"16266","35","7","861.89","2","4","3","OTHER CUSTOMER"
"16268","33","2","667.65","2","3","3","AVERAGE CUSTOMER"
"16270","315","1","1141.24","1","2","4","OTHER CUSTOMER"
"16271","-36","6","1398.69","5","4","4","GOOD CUSTOMER"
"16272","78","1","411.7","2","2","2","AVERAGE CUSTOMER"
"16274","335","1","351.75","1","2","2","OTHER CUSTOMER"
"16275","158","1","559.87","1","2","3","OTHER CUSTOMER"
"16276","138","1","810.5999999999999","2","2","3","AVERAGE CUSTOMER"
"16278","-15","3","537.83","4","3","3","OTHER CUSTOMER"
"16279","-17","4","1489.8799999999999","4","4","4","GOOD CUSTOMER"
"16281","34","1","2062.06","2","2","5","OTHER CUSTOMER"
"16282","301","1","168.3","1","1","1","OTHER CUSTOMER"
"16283","-33","7","1531.51","5","5","4","GOOD CUSTOMER"
"16284","-7","2","812.68","4","3","3","OTHER CUSTOMER"
"16287","131","1","142.5","2","1","1","OTHER CUSTOMER"
"16292","79","2","280.9","2","2","2","AVERAGE CUSTOMER"
"16293","-30","12","2236.74","5","5","5","GOOD CUSTOMER"
"16295","-29","4","1328.55","5","4","4","GOOD CUSTOMER"
"16297","174","4","275.4","1","4","2","OTHER CUSTOMER"
"16298","-16","3","598.2","4","3","3","OTHER CUSTOMER"
"16302","69","2","212.82","2","2","1","OTHER CUSTOMER"
"16303","-13","4","5305.83","4","4","5","GOOD CUSTOMER"
"16305","100","1","361.22","2","2","2","AVERAGE CUSTOMER"
"16306","175","9","602.27","1","5","3","OTHER CUSTOMER"
"16308","-1","4","2560","3","4","5","OTHER CUSTOMER"
"16309","53","3","686.67","2","3","3","AVERAGE CUSTOMER"
"16311","-21","2","616.26","4","3","3","OTHER CUSTOMER"
"16313","-35","2","274.15","5","2","2","OTHER CUSTOMER"
"16315","292","1","226.37","1","1","1","OTHER CUSTOMER"
"16316","26","12","2755.56","3","5","5","OTHER CUSTOMER"
"16317","81","3","1341.65","2","3","4","OTHER CUSTOMER"
"16318","-3","1","328.15","3","1","2","OTHER CUSTOMER"
"16319","179","1","404.40000000000003","1","2","2","OTHER CUSTOMER"
"16320","134","2","1038.46","2","3","4","OTHER CUSTOMER"
"16321","34","7","230.7","2","4","1","OTHER CUSTOMER"
"16322","-37","2","326.75","5","2","2","OTHER CUSTOMER"
"16323","158","1","207.5","1","1","1","OTHER CUSTOMER"
"16324","90","3","408.59","2","3","2","AVERAGE CUSTOMER"
"16325","6","5","510.54","3","4","3","OTHER CUSTOMER"
"16326","-33","15","3014.22","5","5","5","GOOD CUSTOMER"
"16327","-24","6","3820.27","4","4","5","GOOD CUSTOMER"
"16330","-21","4","242.21","4","4","2","OTHER CUSTOMER"
"16332","-10","8","1572.8","4","5","4","GOOD CUSTOMER"
"16333","-31","22","26626.8","5","5","5","GOOD CUSTOMER"
"16337","-2","1","151.05","3","1","1","OTHER CUSTOMER"
"16338","119","1","214.8","2","1","1","OTHER CUSTOMER"
"16339","246","1","94.05","1","1","1","OTHER CUSTOMER"
"16340","69","1","534.31","2","2","3","AVERAGE CUSTOMER"
"16341","-14","6","1959.38","4","4","4","GOOD CUSTOMER"
"16342","37","4","322.41","2","4","2","OTHER CUSTOMER"
"16343","-22","2","328.58","4","2","2","OTHER CUSTOMER"
"16344","120","1","101.10000000000001","2","1","1","OTHER CUSTOMER"
"16345","6","1","565.46","3","2","3","AVERAGE CUSTOMER"
"16347","-27","2","847.45","4","3","3","OTHER CUSTOMER"
"16348","-6","7","1415.65","3","5","4","OTHER CUSTOMER"
"16349","252","1","53.5","1","1","1","OTHER CUSTOMER"
"16350","-17","5","1100.47","4","4","4","GOOD CUSTOMER"
"16351","294","1","153.9","1","1","1","OTHER CUSTOMER"
"16352","-21","2","494.44","4","3","3","OTHER CUSTOMER"
"16353","-35","23","6675.71","5","5","5","GOOD CUSTOMER"
"16354","25","2","395.8","3","2","2","AVERAGE CUSTOMER"
"16356","159","4","210.32","1","4","1","OTHER CUSTOMER"
"16357","-5","3","658.88","3","3","3","AVERAGE CUSTOMER"
"16358","-37","5","2024.95","5","4","5","GOOD CUSTOMER"
"16359","-31","12","1460.37","5","5","4","GOOD CUSTOMER"
"16360","-34","8","3349.57","5","5","5","GOOD CUSTOMER"
"16361","-29","4","891.21","5","4","3","OTHER CUSTOMER"
"16362","-6","9","627.29","3","5","3","OTHER CUSTOMER"
"16363","15","1","109.36","3","1","1","OTHER CUSTOMER"
"16364","-27","2","705.79","4","3","3","OTHER CUSTOMER"
"16365","-21","9","1540.42","4","5","4","GOOD CUSTOMER"
"16366","-20","1","327.3","4","1","2","OTHER CUSTOMER"
"16367","-1","2","800.67","3","3","3","AVERAGE CUSTOMER"
"16368","-36","2","479.90999999999997","5","3","3","OTHER CUSTOMER"
"16369","-20","3","1545.41","4","3","4","OTHER CUSTOMER"
"16370","44","4","1301.91","2","4","4","OTHER CUSTOMER"
"16372","-5","2","355.73","3","2","2","AVERAGE CUSTOMER"
"16374","28","2","466.73","3","3","3","AVERAGE CUSTOMER"
"16376","-30","3","965.47","5","3","4","OTHER CUSTOMER"
"16377","229","1","676.2","1","2","3","OTHER CUSTOMER"
"16378","209","3","362.95","1","3","2","OTHER CUSTOMER"
"16379","-34","5","2131.9","5","4","5","GOOD CUSTOMER"
"16380","23","1","1743.15","3","2","4","OTHER CUSTOMER"
"16383","36","2","643.76","2","3","3","AVERAGE CUSTOMER"
"16384","51","2","584.5","2","3","3","AVERAGE CUSTOMER"
"16385","22","3","554.86","3","3","3","AVERAGE CUSTOMER"
"16386","-10","2","302.57","4","2","2","OTHER CUSTOMER"
"16387","284","1","94.36","1","1","1","OTHER CUSTOMER"
"16389","15","5","1362.27","3","4","4","OTHER CUSTOMER"
"16392","231","1","217.89000000000001","1","1","1","OTHER CUSTOMER"
"16393","-36","20","2935.8","5","5","5","GOOD CUSTOMER"
"16394","12","9","1412.06","3","5","4","OTHER CUSTOMER"
"16395","22","5","1482.06","3","4","4","OTHER CUSTOMER"
"16398","106","4","1631.15","2","4","4","OTHER CUSTOMER"
"16399","-19","2","408.02","4","2","2","OTHER CUSTOMER"
"16400","56","1","303.93","2","1","2","OTHER CUSTOMER"
"16401","-37","20","4061.24","5","5","5","GOOD CUSTOMER"
"16402","226","2","293.45","1","2","2","OTHER CUSTOMER"
"16403","264","2","161.05","1","2","1","OTHER CUSTOMER"
"16404","32","1","443.05","3","2","2","AVERAGE CUSTOMER"
"16405","264","2","167.25","1","2","1","OTHER CUSTOMER"
"16406","-20","1","154.35","4","1","1","OTHER CUSTOMER"
"16407","-26","10","2079.68","4","5","5","GOOD CUSTOMER"
"16409","-2","5","2022.98","3","4","5","OTHER CUSTOMER"
"16411","-19","2","211.7","4","2","1","OTHER CUSTOMER"
"16412","15","1","135.99","3","1","1","OTHER CUSTOMER"
"16413","18","1","262.2","3","1","2","OTHER CUSTOMER"
"16414","-17","2","126.25","4","2","1","OTHER CUSTOMER"
"16415","6","1","200.27","3","1","1","OTHER CUSTOMER"
"16416","-12","4","1026.99","4","4","4","GOOD CUSTOMER"
"16418","6","3","631.12","3","3","3","AVERAGE CUSTOMER"
"16419","74","7","945.96","2","5","4","OTHER CUSTOMER"
"16422","-21","75","33805.69","4","5","5","GOOD CUSTOMER"
"16423","-14","1","346.12","4","2","2","OTHER CUSTOMER"
"16424","153","2","82.56","1","2","1","OTHER CUSTOMER"
"16425","264","1","302.7","1","1","2","OTHER CUSTOMER"
"16426","-36","10","1863.76","5","5","4","GOOD CUSTOMER"
"16427","225","2","241.06","1","2","2","OTHER CUSTOMER"
"16428","43","1","-2.95","2","1","1","OTHER CUSTOMER"
"16429","68","1","284.55","2","1","2","OTHER CUSTOMER"
"16430","19","1","300.85","3","1","2","OTHER CUSTOMER"
"16431","175","3","623.28","1","3","3","OTHER CUSTOMER"
"16432","26","1","287.4","3","1","2","OTHER CUSTOMER"
"16433","-10","1","184.26","4","1","1","OTHER CUSTOMER"
"16434","-9","7","1511.8","4","5","4","GOOD CUSTOMER"
"16438","-33","5","798.35","5","4","3","OTHER CUSTOMER"
"16440","-31","5","3640.67","5","4","5","GOOD CUSTOMER"
"16441","29","2","381.2","3","2","2","AVERAGE CUSTOMER"
"16442","-37","3","609.3","5","3","3","OTHER CUSTOMER"
"16444","8","5","638.77","3","4","3","OTHER CUSTOMER"
"16445","-5","1","230.51","3","1","1","OTHER CUSTOMER"
"16446","-38","3","2.9","5","3","1","OTHER CUSTOMER"
"16447","97","1","255.91","2","1","2","OTHER CUSTOMER"
"16448","160","1","182.99","1","1","1","OTHER CUSTOMER"
"16449","152","3","674.69","1","3","3","OTHER CUSTOMER"
"16450","111","1","311.92","2","1","2","OTHER CUSTOMER"
"16451","49","1","266.96999999999997","2","1","2","OTHER CUSTOMER"
"16454","6","3","-8.15","3","3","1","OTHER CUSTOMER"
"16455","25","7","1841.18","3","5","4","OTHER CUSTOMER"
"16456","61","5","2158.18","2","4","5","OTHER CUSTOMER"
"16457","180","1","208.36","1","1","1","OTHER CUSTOMER"
"16458","-36","18","3482.7400000000002","5","5","5","GOOD CUSTOMER"
"16460","-10","3","811.23","4","3","3","OTHER CUSTOMER"
"16461","139","1","142.92","2","1","1","OTHER CUSTOMER"
"16462","26","4","102","3","3","1","OTHER CUSTOMER"
"16463","-17","7","1383.7","4","5","4","GOOD CUSTOMER"
"16464","-19","3","1298.66","4","3","4","OTHER CUSTOMER"
"16466","-5","7","1595.96","3","5","4","OTHER CUSTOMER"
"16468","36","1","74.9","2","1","1","OTHER CUSTOMER"
"16469","-15","4","625.42","4","4","3","OTHER CUSTOMER"
"16470","13","5","747.82","3","4","3","OTHER CUSTOMER"
"16471","236","1","223.95","1","1","1","OTHER CUSTOMER"
"16473","126","4","314.86","2","4","2","OTHER CUSTOMER"
"16474","-31","11","1750.62","5","5","4","GOOD CUSTOMER"
"16475","50","4","544.3","2","4","3","OTHER CUSTOMER"
"16477","25","7","2494.46","3","5","5","OTHER CUSTOMER"
"16478","-13","3","331","4","3","2","OTHER CUSTOMER"
"16479","-28","2","300.83","5","2","2","OTHER CUSTOMER"
"16480","37","1","769.29","2","2","3","AVERAGE CUSTOMER"
"16482","-23","1","220.62","4","1","1","OTHER CUSTOMER"
"16483","154","1","139.35","1","1","1","OTHER CUSTOMER"
"16484","135","3","379.4","2","3","2","AVERAGE CUSTOMER"
"16485","39","1","363.65","2","2","2","AVERAGE CUSTOMER"
"16488","-5","4","492.2","3","4","3","OTHER CUSTOMER"
"16491","8","1","731.5","3","2","3","AVERAGE CUSTOMER"
"16493","34","6","1329.66","2","4","4","OTHER CUSTOMER"
"16494","258","1","826.53","1","2","3","OTHER CUSTOMER"
"16495","-35","3","648.26","5","3","3","OTHER CUSTOMER"
"16496","-30","4","1562.22","5","4","4","GOOD CUSTOMER"
"16497","11","6","2965.69","3","4","5","OTHER CUSTOMER"
"16498","123","3","86.12","2","3","1","OTHER CUSTOMER"
"16499","322","5","319.1","1","4","2","OTHER CUSTOMER"
"16500","-34","6","400.86","5","4","2","OTHER CUSTOMER"
"16503","68","5","1421.43","2","4","4","OTHER CUSTOMER"
"16504","-13","1","465.88","4","2","3","OTHER CUSTOMER"
"16505","-7","1","777.6","3","2","3","AVERAGE CUSTOMER"
"16506","-19","2","90.3","4","2","1","OTHER CUSTOMER"
"16509","258","1","363.7","1","2","2","OTHER CUSTOMER"
"16510","334","1","248.1","1","1","2","OTHER CUSTOMER"
"16511","-17","3","918.33","4","3","4","OTHER CUSTOMER"
"16513","-34","4","874.59","5","4","3","OTHER CUSTOMER"
"16515","14","5","1624.14","3","4","4","OTHER CUSTOMER"
"16516","-8","1","101.7","4","1","1","OTHER CUSTOMER"
"16517","239","1","162.7","1","1","1","OTHER CUSTOMER"
"16518","23","3","480.92","3","3","3","AVERAGE CUSTOMER"
"16519","-13","2","215.08","4","2","1","OTHER CUSTOMER"
"16520","148","4","1036.62","1","4","4","OTHER CUSTOMER"
"16523","-37","28","9295.67","5","5","5","GOOD CUSTOMER"
"16525","-36","29","11895.57","5","5","5","GOOD CUSTOMER"
"16526","133","1","290.36","2","1","2","OTHER CUSTOMER"
"16527","43","1","228.06","2","1","1","OTHER CUSTOMER"
"16528","-35","1","244.41","5","1","2","OTHER CUSTOMER"
"16529","152","1","455.25","1","2","2","OTHER CUSTOMER"
"16531","-16","7","1244.59","4","5","4","GOOD CUSTOMER"
"16532","-21","3","6748.8","4","3","5","OTHER CUSTOMER"
"16533","-19","5","1014.19","4","4","4","GOOD CUSTOMER"
"16535","-33","1","593.75","5","2","3","OTHER CUSTOMER"
"16536","69","2","538.17","2","3","3","AVERAGE CUSTOMER"
"16539","-36","4","1388.81","5","4","4","GOOD CUSTOMER"
"16542","15","1","119.62","3","1","1","OTHER CUSTOMER"
"16545","126","1","339.3","2","2","2","AVERAGE CUSTOMER"
"16546","252","3","-95.93000000000004","1","3","1","OTHER CUSTOMER"
"16549","-28","10","4034.9","5","5","5","GOOD CUSTOMER"
"16550","70","9","2266.25","2","5","5","OTHER CUSTOMER"
"16551","57","3","922.12","2","3","4","OTHER CUSTOMER"
"16552","204","2","379.73","1","2","2","OTHER CUSTOMER"
"16553","125","14","5664.57","2","5","5","OTHER CUSTOMER"
"16554","-35","7","641.55","5","4","3","OTHER CUSTOMER"
"16555","-3","2","285.89","3","2","2","AVERAGE CUSTOMER"
"16556","28","7","3313.79","3","5","5","OTHER CUSTOMER"
"16557","-14","2","281.85","4","2","2","OTHER CUSTOMER"
"16558","-38","24","8257.04","5","5","5","GOOD CUSTOMER"
"16560","-17","3","816.51","4","3","3","OTHER CUSTOMER"
"16561","-33","2","511.12","5","3","3","OTHER CUSTOMER"
"16563","15","1","1077.74","3","2","4","OTHER CUSTOMER"
"16565","326","1","173.7","1","1","1","OTHER CUSTOMER"
"16566","-23","6","614.01","4","4","3","OTHER CUSTOMER"
"16567","156","2","865.6","1","3","3","OTHER CUSTOMER"
"16569","-35","1","124.2","5","1","1","OTHER CUSTOMER"
"16570","-30","15","3622.95","5","5","5","GOOD CUSTOMER"
"16571","-35","5","1285.22","5","4","4","GOOD CUSTOMER"
"16572","89","4","999.7","2","4","4","OTHER CUSTOMER"
"16573","35","4","648.41","2","4","3","OTHER CUSTOMER"
"16574","33","1","451.44","2","2","2","AVERAGE CUSTOMER"
"16579","327","1","-30.6","1","1","1","OTHER CUSTOMER"
"16581","117","2","70.44","2","2","1","OTHER CUSTOMER"
"16582","75","1","313.62","2","1","2","OTHER CUSTOMER"
"16583","335","1","233.45","1","1","2","OTHER CUSTOMER"
"16584","42","3","908.03","2","3","4","OTHER CUSTOMER"
"16586","210","1","463.95","1","2","3","OTHER CUSTOMER"
"16587","194","1","225.15","1","1","1","OTHER CUSTOMER"
"16589","33","3","459.24","2","3","2","AVERAGE CUSTOMER"
"16591","30","1","213.5","3","1","1","OTHER CUSTOMER"
"16592","-34","19","4073.28","5","5","5","GOOD CUSTOMER"
"16593","12","3","330.03","3","3","2","AVERAGE CUSTOMER"
"16594","37","1","181.09","2","1","1","OTHER CUSTOMER"
"16595","23","1","360.15999999999997","3","2","2","AVERAGE CUSTOMER"
"16596","-23","2","250.15","4","2","2","OTHER CUSTOMER"
"16597","-34","1","90.03999999999999","5","1","1","OTHER CUSTOMER"
"16598","239","2","140.7","1","2","1","OTHER CUSTOMER"
"16600","-34","6","813.52","5","4","3","OTHER CUSTOMER"
"16601","2","1","242.7","3","1","2","OTHER CUSTOMER"
"16602","-7","2","494.72999999999996","3","3","3","AVERAGE CUSTOMER"
"16603","36","2","482.46999999999997","2","3","3","AVERAGE CUSTOMER"
"16607","-21","16","3038.67","4","5","5","GOOD CUSTOMER"
"16609","-23","9","5450.96","4","5","5","GOOD CUSTOMER"
"16610","181","1","75.66","1","1","1","OTHER CUSTOMER"
"16611","148","2","120.99","1","2","1","OTHER CUSTOMER"
"16612","-6","4","1187.66","3","4","4","OTHER CUSTOMER"
"16613","32","1","618.59","3","2","3","AVERAGE CUSTOMER"
"16614","144","1","506.19","1","2","3","OTHER CUSTOMER"
"16616","-23","2","500.42","4","3","3","OTHER CUSTOMER"
"16617","197","1","151.85","1","1","1","OTHER CUSTOMER"
"16618","-7","6","2630.64","4","4","5","GOOD CUSTOMER"
"16619","215","2","204.41","1","2","1","OTHER CUSTOMER"
"16620","-35","2","178.96","5","2","1","OTHER CUSTOMER"
"16621","13","4","813.48","3","4","3","OTHER CUSTOMER"
"16623","207","1","129.45000000000002","1","1","1","OTHER CUSTOMER"
"16624","42","2","810.5699999999999","2","3","3","AVERAGE CUSTOMER"
"16625","236","1","333.08","1","2","2","OTHER CUSTOMER"
"16626","-38","20","4379.65","5","5","5","GOOD CUSTOMER"
"16627","41","1","322.8","2","1","2","OTHER CUSTOMER"
"16628","-9","6","2183.04","4","4","5","GOOD CUSTOMER"
